id|idawardtype|winner|category
323462|4530|True|b'best score'
323473|4530|True|b'best score'
323481|4530|True|b'best score'
331260|4629|True|b'best score millor m\xc3\xbasica'
331670|4629|True|b'best score millor m\xc3\xbasica'
333236|4666|True|b'best music score'
334081|4666|True|b'best music score'
334233|4666|True|b'best music score'
334432|4666|True|b'best film score'
334800|4666|True|b'best music score'
336518|4681|True|b'best original score'
336603|4681|True|b'best original score'
336758|4681|True|b'best original score'
336843|4681|True|b'best original score'
337301|4681|True|b'best original score'
337381|4681|True|b'best original score'
337461|4681|True|b'best original score'
337613|4681|True|b'best original score'
337661|4681|True|b'best original score'
337722|4681|True|b'best original score'
337776|4681|True|b'best original score'
337879|4681|True|b'best original score'
337934|4681|True|b'best original score'
338005|4681|True|b'best original score'
338173|4681|True|b'best original score'
338338|4681|True|b'best original score'
338447|4681|True|b'best original score'
338452|4681|True|b'best original score of the decade'
338546|4681|True|b'best original score'
338982|4679|True|b'best background score'
339001|4679|True|b'best background score'
339067|4679|True|b'best background score'
339111|4679|True|b'best background score'
339163|4679|True|b'best background score'
339216|4679|True|b'best background score'
339269|4679|True|b'best background score'
339337|4679|True|b'best background score'
339390|4679|True|b'best background score'
339529|4679|True|b'best background score'
339577|4679|True|b'best background score'
339743|4698|True|b'best score beste musik'
340577|4698|True|b'best score beste musik'
340656|4698|True|b'best score beste musik'
341066|4711|True|b'best original music score'
341200|4714|True|b'best film score'
341905|4714|True|b'best film score'
341909|4714|True|b'best film score'
341910|4714|True|b'best film score'
341915|4714|True|b'best film score'
341917|4714|True|b'best film score'
341987|4711|True|b'best original music score'
342080|4711|True|b'best original music score'
342196|4711|True|b'best original score'
344340|4725|True|b'best original music score'
345014|4733|True|b'best atlantic original score'
345298|4740|True|b'best original score'
345329|4740|True|b'best original score'
345348|4740|True|b'best original score'
345406|4740|True|b'best original score'
345408|4740|True|b'best score'
345427|4740|True|b'best original score'
345448|4740|True|b'best score'
345554|4740|True|b'best score'
348516|4791|True|b'best film score'
348587|4791|True|b'best film score'
350392|4823|True|b'best score mejor m\xc3\xbasica de fondo'
350418|4823|True|b'best score mejor m\xc3\xbasica de fondo'
350581|4823|True|b'best score mejor m\xc3\xbasica de fondo'
350639|4823|True|b'best score mejor m\xc3\xbasica de fondo'
352532|4823|True|b'best score mejor m\xc3\xbasica de fondo'
352706|4823|True|b'best original score mejor m\xc3\xbasica compuesta para cine'
352828|4823|True|b'best original score mejor m\xc3\xbasica de fondo especialmente escrita para cine'
352886|4823|True|b'best original score mejor m\xc3\xbasica de fondo especialmente escrita para cine'
353157|4823|True|b'best original score mejor m\xc3\xbasica compuesta para cine'
353317|4823|True|b'best original score mejor m\xc3\xbasica compuesta para cine'
353517|4823|True|b'best original score mejor m\xc3\xbasica compuesta para cine'
353575|4823|True|b'best score mejor m\xc3\xbasica de fondo'
353707|4823|True|b'best score mejor m\xc3\xbasica de fondo'
353810|4823|True|b'best original score mejor m\xc3\xbasica compuesta para cine'
353868|4823|True|b'best original score mejor m\xc3\xbasica compuesta para cine'
361493|4928|True|b'best score \xc3\xa5rets musikk'
361533|4928|True|b'best score \xc3\xa5rets musikk'
361617|4928|True|b'best score \xc3\xa5rets musikk'
361660|4928|True|b'best score \xc3\xa5rets musikk'
361747|4928|True|b'best score \xc3\xa5rets musikk'
361791|4928|True|b'best score \xc3\xa5rets musikk'
361836|4928|True|b'best score \xc3\xa5rets musikk'
361884|4928|True|b'best score \xc3\xa5rets musikk'
361929|4928|True|b'best score \xc3\xa5rets musikk'
362798|4932|True|b'best film music or score'
362940|4932|True|b'best film music or score'
362939|4932|True|b'best film music or score'
363376|4932|True|b'best film music or score'
363726|4952|True|b'best original score'
366354|4989|True|b'best score   feature'
367564|4993|True|b'best original score'
367656|4993|True|b'best original score'
373186|5008|True|b'best original score mejor m\xc3\xbasica original'
373232|5008|True|b'best original score mejor m\xc3\xbasica original'
373366|5008|True|b'best original score mejor m\xc3\xbasica original'
379831|5014|True|b'best music score'
380008|5014|True|b'best music score'
380310|5014|True|b'best music score'
380441|5014|True|b'best music original score'
382750|5014|True|b'best music substantially original score'
382960|5014|True|b'best music original music score'
383144|5014|True|b'best music score of a musical picture original or adaptation'
383227|5014|True|b'best music score of a musical picture original or adaptation'
383993|5014|True|b'best music scoring original song score and or adaptation'
384068|5014|True|b'best music original dramatic score'
384078|5014|True|b'best music scoring original song score and or adaptation'
384158|5014|True|b'best music scoring original song score and or adaptation'
384240|5014|True|b'best music original song score and its adaptation or best adaptation score'
384327|5014|True|b'best music scoring original song score and or adaptation'
384414|5014|True|b'best music original song score and its adaptation or best adaptation score'
384488|5014|True|b'best music original score'
385003|5014|True|b'best music original song score and its adaptation or best adaptation score'
385860|5014|True|b'best music original score'
386028|5014|True|b'best music original score'
386114|5014|True|b'best music original score'
386290|5014|True|b'best music original score'
386374|5014|True|b'best music original dramatic score'
386379|5014|True|b'best music original musical or comedy score'
386662|5014|True|b'best music original musical or comedy score'
386833|5014|True|b'best music original score'
386943|5014|True|b'best music original score'
387036|5014|True|b'best music original score'
387711|5014|True|b'best achievement in music written for motion pictures original score'
387805|5014|True|b'best achievement in music written for motion pictures original score'
388340|5014|True|b'best achievement in music written for motion pictures original score'
389210|5036|True|b'best original score'
389427|5047|True|b'best original score'
389486|5047|True|b'best original score'
389556|5047|True|b'best original score'
389625|5047|True|b'best original score'
389696|5047|True|b'best original score'
390335|5047|True|b'best score comedy or musical'
390340|5047|True|b'best score drama'
390398|5047|True|b'best score comedy or musical'
390403|5047|True|b'best score drama'
